Zipcode,Rural Percent,Urban Percent
86401,22.99,77.01
86403,2.29,97.71
86404,8.18,91.82
86406,2.91,97.09
86409,11.59,88.41
86411,100,0
86413,100,0
86426,2.78,97.22
86429,40.28,59.72
86431,100,0
86432,89.5,10.5
86433,100,0
86434,100,0
86435,100,0
86436,100,0
86437,100,0
86438,100,0
86440,42.7,57.3
86441,100,0
86442,7.97,92.03
86443,100,0
86444,100,0
86445,100,0
86502,100,0
86503,68.2,31.8
86504,45.33,54.67
86505,100,0
86506,100,0
86507,100,0
86508,100,0
86510,100,0
86511,74.5,25.5
86512,100,0
86514,100,0
86515,42.67,57.33
86520,100,0
86535,100,0
86538,100,0
86540,100,0
86544,100,0
86545,100,0
86547,100,0
86556,100,0
87001,87.81,12.19
87002,29.37,70.63
87004,4.22,95.78
87005,100,0
87006,100,0
87007,100,0
87008,100,0
87010,100,0
87011,100,0
87012,100,0
87013,100,0
87014,100,0
87015,73.25,26.75
87016,100,0
87017,100,0
87018,100,0
87020,20.33,79.67
87021,10.37,89.63
87022,8.27,91.73
87023,100,0
87024,100,0
87025,100,0
87026,100,0
87027,100,0
87028,100,0
87029,100,0
87031,7.8,92.2
87032,100,0
87034,100,0
87035,100,0
87036,100,0
87037,100,0
87038,100,0
87040,100,0
87041,100,0
87042,4.91,95.09
87043,89.23,10.77
87044,100,0
87045,100,0
87046,100,0
87047,100,0
87048,0,100
87049,100,0
87051,100,0
87052,19.33,80.67
87053,100,0
87056,100,0
87059,100,0
87061,100,0
87062,100,0
87063,100,0
87064,100,0
87068,21.07,78.93
87070,100,0
87072,100,0
87083,100,0
87102,0,100
87104,0,100
87105,1.68,98.32
87106,0,100
87107,0,100
87108,0,100
87109,0,100
87110,0,100
87111,0.01,99.99
87112,0,100
87113,0.18,99.82
87114,0,100
87116,0,100
87117,0,100
87120,0.68,99.32
87121,7.42,92.58
87122,1.81,98.19
87123,1.63,98.37
87124,1.31,98.69
87144,2.43,97.57
87301,9.35,90.65
87305,100,0
87310,100,0
87311,93.11,6.89
87312,100,0
87313,100,0
87315,100,0
87316,100,0
87317,40.24,59.76
87319,100,0
87320,100,0
87321,100,0
87322,21.46,78.54
87323,100,0
87325,100,0
87326,100,0
87327,14.45,85.55
87328,100,0
87347,100,0
87357,100,0
87364,100,0
87375,100,0
87401,10.4,89.6
87402,6.82,93.18
87410,49.8,50.2
87412,100,0
87413,41.4,58.6
87415,22.22,77.78
87416,77.32,22.68
87417,5.47,94.53
87418,100,0
87419,100,0
87420,44.49,55.51
87421,98.61,1.39
87455,100,0
87461,100,0
87499,100,0
87501,9.79,90.21
87505,10.29,89.71
87506,61.28,38.72
87507,4.24,95.76
87508,55.52,44.48
87510,100,0
87511,9.43,90.57
87512,100,0
87513,100,0
87514,100,0
87515,100,0
87516,100,0
87517,100,0
87518,100,0
87519,100,0
87520,100,0
87521,100,0
87522,26.54,73.46
87523,100,0
87524,100,0
87525,100,0
87527,100,0
87528,100,0
87529,72.97,27.03
87530,100,0
87531,100,0
87532,12.36,87.64
87533,0,100
87535,100,0
87537,42.78,57.22
87538,100,0
87539,100,0
87540,100,0
87543,100,0
87544,11.24,88.76
87548,100,0
87549,100,0
87551,100,0
87552,100,0
87553,100,0
87554,100,0
87556,100,0
87557,31.34,68.66
87558,100,0
87560,100,0
87562,100,0
87564,100,0
87565,100,0
87566,40.1,59.9
87567,17.32,82.68
87569,100,0
87571,28.69,71.31
87573,100,0
87574,100,0
87575,100,0
87577,100,0
87578,100,0
87579,100,0
87580,100,0
87581,100,0
87582,66.74,33.26
87583,100,0
87701,22.27,77.73
87710,100,0
87711,100,0
87712,100,0
87713,100,0
87714,100,0
87715,100,0
87718,100,0
87722,100,0
87723,100,0
87724,100,0
87728,100,0
87729,100,0
87730,100,0
87731,100,0
87732,100,0
87733,100,0
87734,100,0
87735,100,0
87736,100,0
87740,18.8,81.2
87742,100,0
87743,100,0
87745,100,0
87746,100,0
87747,100,0
87749,100,0
87750,100,0
87752,100,0
87753,100,0
87801,12.03,87.97
87820,100,0
87821,100,0
87823,100,0
87824,100,0
87825,100,0
87827,100,0
87828,100,0
87829,100,0
87830,100,0
87831,100,0
87832,100,0
87901,12.54,87.46
87930,100,0
87931,100,0
87933,100,0
87935,24.63,75.37
87936,100,0
87937,100,0
87939,100,0
87940,100,0
87941,100,0
87942,62.14,37.86
87943,100,0
88001,0.34,99.66
88002,100,0
88003,0,100
88004,100,0
88005,6.59,93.41
88007,23.13,76.87
88008,8.87,91.13
88009,100,0
88011,15.28,84.72
88012,17.69,82.31
88020,100,0
88021,33.92,66.08
88022,64.63,35.37
88023,2.58,97.42
88024,26.27,73.73
88025,100,0
88026,6.09,93.91
88027,100,0
88028,100,0
88029,100,0
88030,35.82,64.18
88032,0,100
88033,100,0
88034,100,0
88038,100,0
88039,100,0
88040,100,0
88041,100,0
88042,100,0
88043,88.96,11.04
88044,100,0
88045,100,0
88046,4.16,95.84
88047,66.85,33.15
88048,25.19,74.81
88049,100,0
88051,100,0
88052,31.11,68.89
88053,100,0
88055,100,0
88056,100,0
88061,32.96,67.04
88063,0.6,99.4
88065,100,0
88072,18.35,81.65
88081,21.52,78.48
88101,8.25,91.75
88103,0,100
88112,100,0
88113,100,0
88114,100,0
88115,100,0
88116,100,0
88118,100,0
88119,100,0
88120,100,0
88121,100,0
88124,100,0
88125,100,0
88126,100,0
88130,32.39,67.61
88132,100,0
88134,100,0
88135,100,0
88136,100,0
88201,18.14,81.86
88203,8.55,91.45
88210,25.86,74.14
88220,11.52,88.48
88230,100,0
88231,12.72,87.28
88232,100,0
88240,9.57,90.43
88242,49.45,50.55
88250,100,0
88252,100,0
88253,100,0
88254,100,0
88255,100,0
88256,100,0
88260,19.18,80.82
88262,100,0
88263,100,0
88264,100,0
88265,100,0
88267,100,0
88268,100,0
88301,100,0
88310,13.67,86.33
88311,100,0
88312,100,0
88314,100,0
88316,100,0
88317,100,0
88318,100,0
88321,100,0
88323,100,0
88324,100,0
88325,100,0
88330,0,100
88336,100,0
88337,57.52,42.48
88338,100,0
88339,100,0
88340,100,0
88341,100,0
88342,100,0
88343,100,0
88344,100,0
88345,20.54,79.46
88346,18.93,81.07
88347,100,0
88348,100,0
88349,100,0
88350,100,0
88351,100,0
88352,47.28,52.72
88353,100,0
88354,100,0
88355,0,100
88401,23.92,76.08
88410,100,0
88411,100,0
88414,100,0
88415,100,0
88416,100,0
88417,100,0
88418,100,0
88419,100,0
88421,100,0
88422,100,0
88424,100,0
88426,100,0
88427,100,0
88430,100,0
88431,100,0
88434,100,0
88435,26.36,73.64
88436,100,0
89001,100,0
89002,0,100
89003,100,0
89004,100,0
89005,7.96,92.04
89007,99.85,0.15
89008,100,0
89010,100,0
89011,6.98,93.02
89012,2.61,97.39
89013,100,0
89014,0,100
89015,0.09,99.91
89017,100,0
89018,100,0
89019,100,0
89020,100,0
89021,19.72,80.28
89022,100,0
89025,100,0
89026,100,0
89027,9.2,90.8
89029,18.78,81.22
89030,0,100
89031,0,100
89032,0,100
89039,100,0
89040,19.03,80.97
89042,100,0
89043,100,0
89044,1.97,98.03
89045,100,0
89046,100,0
89047,100,0
89048,10.72,89.28
89049,100,0
89052,0.03,99.97
89054,100,0
89060,38.29,61.71
89061,38.4,61.6
89074,0,100
89081,0,100
89084,0.26,99.74
89085,0,100
89086,5.25,94.75
89101,0,100
89102,0,100
89103,0,100
89104,0,100
89106,0,100
89107,0,100
89108,0,100
89109,0,100
89110,0.13,99.87
89113,0,100
89115,0.08,99.92
89117,0,100
89118,0,100
89119,0,100
89120,0,100
89121,0,100
89122,0,100
89123,0,100
89124,100,0
89128,0,100
89129,0,100
89130,0,100
89131,0.1,99.9
89134,0,100
89135,0.27,99.73
89138,0.12,99.88
89139,0,100
89141,5.42,94.58
89142,0,100
89143,0,100
89144,0,100
89145,0,100
89146,0,100
89147,0,100
89148,0.05,99.95
89149,0,100
89156,2.41,97.59
89161,100,0
89166,41.34,58.66
89169,0,100
89178,0.69,99.31
89179,3.5,96.5
89183,0,100
89191,26.25,73.75
89301,38.46,61.54
89310,100,0
89311,100,0
89314,100,0
89316,100,0
89317,100,0
89318,100,0
89319,100,0
89402,0,100
89403,21.41,78.59
89404,100,0
89405,100,0
89406,34.44,65.56
89408,6.84,93.16
89409,100,0
89410,42.04,57.96
89411,100,0
89412,100,0
89413,100,0
89414,100,0
89415,14.34,85.66
89418,100,0
89419,100,0
89420,100,0
89421,100,0
89422,100,0
89423,19.03,80.97
89424,100,0
89425,100,0
89426,100,0
89427,100,0
89428,100,0
89429,100,0
89430,100,0
89431,0,100
89433,0.98,99.02
89434,4.58,95.42
89436,2.35,97.65
89438,100,0
89439,14.96,85.04
89440,100,0
89441,20.65,79.35
89442,37.75,62.25
89444,100,0
89445,36.28,63.72
89446,100,0
89447,63.3,36.7
89448,95.87,4.13
89449,35.6,64.4
89450,0,100
89451,12.7,87.3
89460,16.95,83.05
89501,0,100
89502,1.66,98.34
89503,0,100
89506,5.52,94.48
89508,22.83,77.17
89509,0,100
89510,100,0
89511,6.11,93.89
89512,0,100
89519,0.39,99.61
89521,9.06,90.94
89523,1.53,98.47
89701,3.13,96.87
89702,0,100
89703,14.55,85.45
89704,38.34,61.66
89705,7.73,92.27
89706,6.25,93.75
89801,18.67,81.33
89815,46.44,53.56
89820,34.3,65.7
89821,100,0
89822,100,0
89823,100,0
89825,100,0
89826,100,0
89828,100,0
89830,100,0
89831,100,0
89832,100,0
89833,100,0
89834,100,0
89835,100,0
89883,5.44,94.56
90001,0,100
90002,0,100
90003,0,100
90004,0,100
90005,0,100
90006,0,100
90007,0,100
90008,0,100
90010,0,100
90011,0,100
90012,0,100
90013,0,100
90014,0,100
90015,0,100
90016,0,100
90017,0,100
90018,0,100
90019,0,100
90020,0,100
90021,0,100
90022,0,100
90023,0,100
90024,0,100
90025,0,100
90026,0,100
90027,0.02,99.98
90028,0,100
90029,0,100
90031,0,100
90032,0,100
90033,0,100
90034,0,100
90035,0,100
90036,0,100
90037,0,100
90038,0,100
90039,0,100
90040,0,100
90041,0,100
90042,0,100
90043,0,100
90044,0,100
90045,0,100
90046,0,100
90047,0,100
90048,0,100
90049,4.92,95.08
90056,0,100
90057,0,100
90058,0,100
90059,0,100
90061,0,100
90062,0,100
90063,0,100
90064,0,100
90065,0,100
90066,0,100
90067,0,100
90068,0.02,99.98
90069,0,100
90071,0,100
90073,0,100
90077,0,100
90079,0,100
90089,0,100
90090,0,100
90094,0,100
90095,0,100
90201,0,100
90210,0,100
90211,0,100
90212,0,100
90220,0,100
90221,0,100
90222,0,100
90230,0,100
90232,0,100
90240,0,100
90241,0,100
90242,0,100
90245,0,100
90247,0,100
90248,0,100
90249,0,100
90250,0,100
90254,0,100
90255,0,100
90260,0,100
90262,0,100
90263,0,100
90265,28.63,71.37
90266,0,100
90270,0,100
90272,0.73,99.27
90274,0,100
90275,0,100
90277,0,100
90278,0,100
90280,0,100
90290,30.32,69.68
90291,0,100
90292,0,100
90293,0,100
90301,0,100
90302,0,100
90303,0,100
90304,0,100
90305,0,100
90401,0,100
90402,0,100
90403,0,100
90404,0,100
90405,0,100
90501,0,100
90502,0,100
90503,0,100
90504,0,100
90505,0,100
90506,0,100
90601,0,100
90602,0,100
90603,0,100
90604,0,100
90605,0,100
90606,0,100
90620,0,100
90621,0,100
90623,0,100
90630,0,100
90631,0,100
90638,0,100
90640,0,100
90650,0,100
90660,0,100
90670,0,100
90680,0,100
90701,0,100
90703,0,100
90704,10.71,89.29
90706,0,100
90710,0,100
90712,0,100
90713,0,100
90715,0,100
90716,0,100
90717,0,100
90720,0,100
90723,0,100
90731,0,100
90732,0,100
90740,0,100
90742,0,100
90743,0,100
90744,0,100
90745,0,100
90746,0,100
90747,0,100
90755,0,100
90802,0,100
90803,0,100
90804,0,100
90805,0,100
90806,0,100
90807,0,100
90808,0,100
90810,0,100
90813,0,100
90814,0,100
90815,0,100
90822,0,100
90831,0,100
91001,0.01,99.99
91006,0,100
91007,0,100
91008,0,100
91010,0.02,99.98
91011,0.05,99.95
91016,0.54,99.46
91020,0,100
91024,0,100
91030,0,100
91040,0.02,99.98
91042,0.41,99.59
91046,0,100
91101,0,100
91103,0,100
91104,0,100
91105,0,100
91106,0,100
91107,0.03,99.97
91108,0,100
91201,0,100
91202,0,100
91203,0,100
91204,0,100
91205,0,100
91206,0,100
91207,0,100
91208,0,100
91210,0,100
91214,0.98,99.02
91301,10.74,89.26
91302,9.11,90.89
91303,0,100
91304,0.37,99.63
91306,0,100
91307,1.88,98.12
91311,2.47,97.53
91316,0,100
91320,0.11,99.89
91321,2.69,97.31
91324,0,100
91325,0,100
91326,0,100
91330,0,100
91331,0,100
91335,0,100
91340,0,100
91342,0.31,99.69
91343,0,100
91344,0.76,99.24
91345,0,100
91350,1.39,98.61
91351,0.82,99.18
91352,0.28,99.72
91354,0.97,99.03
91355,0.19,99.81
91356,0,100
91360,1.3,98.7
91361,5.37,94.63
91362,0.18,99.82
91364,0,100
91367,0,100
91371,0,100
91377,0,100
91381,9.43,90.57
91384,10.09,89.91
91387,1.3,98.7
91390,30.05,69.95
91401,0,100
91402,0,100
91403,0,100
91405,0,100
91406,0,100
91411,0,100
91423,0,100
91436,0,100
91501,0,100
91502,0,100
91504,0,100
91505,0,100
91506,0,100
91601,0,100
91602,0,100
91604,0,100
91605,0,100
91606,0,100
91607,0,100
91608,0,100
91701,0.04,99.96
91702,0.55,99.45
91706,0,100
91708,5.52,94.48
91709,4.69,95.31
91710,0.23,99.77
91711,0.08,99.92
91722,0,100
91723,0,100
91724,0,100
91730,0,100
91731,0,100
91732,0,100
91733,0,100
91737,0.26,99.74
91739,0.62,99.38
91740,0,100
91741,0.7,99.3
91744,0,100
91745,0,100
91746,0,100
91748,0,100
91750,0.01,99.99
91752,0,100
91754,0,100
91755,0,100
91759,100,0
91761,1.7,98.3
91762,0.89,99.11
91763,0,100
91764,0,100
91765,0,100
91766,0,100
91767,0,100
91768,0,100
91770,0,100
91773,0.56,99.44
91775,0,100
91776,0,100
91780,0,100
91784,0.27,99.73
91786,0,100
91789,0,100
91790,0,100
91791,0,100
91792,0,100
91801,0,100
91803,0,100
91901,25.32,74.68
91902,1.33,98.67
91905,100,0
91906,100,0
91910,0,100
91911,0,100
91913,4.43,95.57
91914,0.03,99.97
91915,0.17,99.83
91916,100,0
91917,100,0
91931,100,0
91932,0,100
91934,100,0
91935,61.99,38.01
91941,0,100
91942,0,100
91945,0,100
91948,100,0
91950,0,100
91962,100,0
91963,100,0
91977,0,100
91978,2.28,97.72
91980,100,0
92003,54.26,45.74
92004,100,0
92007,0,100
92008,0,100
92009,0,100
92010,0,100
92011,0,100
92014,0,100
92019,3.35,96.65
92020,0,100
92021,2.67,97.33
92024,0.26,99.74
92025,1.24,98.76
92026,8.91,91.09
92027,1.11,98.89
92028,13.01,86.99
92029,6.93,93.07
92036,100,0
92037,0,100
92040,6.14,93.86
92054,0,100
92055,30.06,69.94
92056,0,100
92057,0.48,99.52
92058,2.26,97.74
92059,100,0
92060,100,0
92061,100,0
92064,4.68,95.32
92065,26.83,73.17
92066,100,0
92067,2.7,97.3
92069,1.63,98.37
92070,100,0
92071,0.01,99.99
92075,0,100
92078,0.65,99.35
92081,0,100
92082,100,0
92083,0,100
92084,3.43,96.57
92086,100,0
92091,0,100
92101,0,100
92102,0,100
92103,0,100
92104,0,100
92105,0,100
92106,0,100
92107,0,100
92108,0,100
92109,0,100
92110,0,100
92111,0,100
92113,0,100
92114,0,100
92115,0,100
92116,0,100
92117,0,100
92118,0,100
92119,0,100
92120,0,100
92121,0,100
92122,0,100
92123,0,100
92124,0,100
92126,0,100
92127,2.33,97.67
92128,0,100
92129,0.26,99.74
92130,0,100
92131,0.07,99.93
92132,0,100
92134,0,100
92135,0,100
92139,0,100
92140,0,100
92145,39.2,60.8
92147,0,100
92154,0.07,99.93
92155,0,100
92173,0.85,99.15
92201,0.69,99.31
92203,1.77,98.23
92210,15.22,84.78
92211,0.64,99.36
92220,7.4,92.6
92222,100,0
92223,3.17,96.83
92225,50.49,49.51
92227,4.58,95.42
92230,100,0
92231,1.39,98.61
92233,56.32,43.68
92234,0,100
92236,1.4,98.6
92239,100,0
92240,2.72,97.28
92241,42.55,57.45
92242,93.96,6.04
92243,4.73,95.27
92249,1.57,98.43
92250,17.01,82.99
92251,25.1,74.9
92252,49.78,50.22
92253,1.62,98.38
92254,15.47,84.53
92256,100,0
92257,100,0
92258,28.92,71.08
92259,100,0
92260,0.71,99.29
92262,3.07,96.93
92264,6.39,93.61
92266,100,0
92267,100,0
92268,100,0
92270,1.24,98.76
92273,100,0
92274,60.11,39.89
92275,100,0
92276,19.14,80.86
92277,27.09,72.91
92278,0,100
92280,100,0
92281,100,0
92282,100,0
92283,67.99,32.01
92284,24.45,75.55
92285,100,0
92301,4.11,95.89
92304,100,0
92305,100,0
92307,8.7,91.3
92308,9.59,90.41
92309,100,0
92310,0,100
92311,9.16,90.84
92313,0,100
92314,15.31,84.69
92315,1.57,98.43
92316,0,100
92320,7.74,92.26
92321,13.93,86.07
92322,18.62,81.38
92324,1.47,98.53
92325,2.34,97.66
92327,100,0
92328,100,0
92332,100,0
92333,100,0
92335,0,100
92336,0.04,99.96
92337,0,100
92338,100,0
92339,100,0
92341,100,0
92342,15.44,84.56
92344,8.98,91.02
92345,1.49,98.51
92346,0.4,99.6
92347,100,0
92352,1.69,98.31
92354,1.22,98.78
92356,100,0
92358,100,0
92359,6.97,93.03
92363,14.25,85.75
92364,100,0
92365,100,0
92368,69.27,30.73
92371,61.16,38.84
92372,93.07,6.93
92373,4.14,95.86
92374,0.95,99.05
92376,0,100
92377,0,100
92378,1.09,98.91
92382,8.68,91.32
92384,100,0
92385,21.73,78.27
92386,0.75,99.25
92389,100,0
92391,6.24,93.76
92392,1.3,98.7
92394,0.45,99.55
92395,0.08,99.92
92397,16.31,83.69
92398,100,0
92399,4.27,95.73
92401,0,100
92404,0.64,99.36
92405,0,100
92407,4.42,95.58
92408,0,100
92410,0,100
92411,0,100
92501,0,100
92503,0.23,99.77
92504,1.44,98.56
92505,0,100
92506,0,100
92507,0.14,99.86
92508,0,100
92509,0,100
92518,53.27,46.73
92530,3.58,96.42
92532,7.12,92.88
92536,100,0
92539,100,0
92543,1.06,98.94
92544,7.93,92.07
92545,3.47,96.53
92548,11.92,88.08
92549,100,0
92551,0,100
92553,0,100
92555,3.99,96.01
92557,0.94,99.06
92561,100,0
92562,5.79,94.21
92563,0.55,99.45
92567,18.79,81.21
92570,13.86,86.14
92571,1.02,98.98
92582,1.69,98.31
92583,3.04,96.96
92584,4,96
92585,2.15,97.85
92586,0,100
92587,0.31,99.69
92590,59.84,40.16
92591,1.57,98.43
92592,9.79,90.21
92595,2.47,97.53
92596,7.59,92.41
92602,0,100
92603,1.23,98.77
92604,0,100
92606,0,100
92610,0.04,99.96
92612,0,100
92614,0,100
92617,0,100
92618,1.14,98.86
92620,0,100
92624,0,100
92625,0,100
92626,0,100
92627,0,100
92629,0,100
92637,0,100
92646,0,100
92647,0,100
92648,0,100
92649,0,100
92651,0.81,99.19
92653,0,100
92655,0,100
92656,0,100
92657,0,100
92660,0,100
92661,0,100
92662,0,100
92663,0,100
92672,0,100
92673,0,100
92675,0.14,99.86
92676,85.5,14.5
92677,0,100
92678,26.52,73.48
92679,2.66,97.34
92683,0,100
92688,0,100
92691,0,100
92692,0,100
92694,1.18,98.82
92701,0,100
92703,0,100
92704,0,100
92705,0,100
92706,0,100
92707,0,100
92708,0,100
92780,0,100
92782,0,100
92801,0,100
92802,0,100
92804,0,100
92805,0,100
92806,0,100
92807,0.02,99.98
92808,0,100
92821,0.67,99.33
92823,4.23,95.77
92831,0,100
92832,0,100
92833,0,100
92835,0,100
92840,0,100
92841,0,100
92843,0,100
92844,0,100
92845,0,100
92860,0,100
92861,0,100
92865,0,100
92866,0,100
92867,0.02,99.98
92868,0,100
92869,0.01,99.99
92870,0,100
92879,0.09,99.91
92880,0.16,99.84
92881,1.07,98.93
92882,0.06,99.94
92883,2.44,97.56
92886,0.02,99.98
92887,1.24,98.76
93001,8.68,91.32
93003,0.02,99.98
93004,0,100
93010,1.34,98.66
93012,3.63,96.37
93013,8.43,91.57
93015,13,87
93021,6.83,93.17
93022,7.93,92.07
93023,18.93,81.07
93030,0.02,99.98
93033,0.35,99.65
93035,0,100
93036,0.17,99.83
93040,100,0
93041,0.03,99.97
93042,100,0
93043,0,100
93060,8.94,91.06
93063,0.8,99.2
93064,100,0
93065,1.59,98.41
93066,59.19,40.81
93067,9.39,90.61
93101,0,100
93103,0.25,99.75
93105,6.11,93.89
93108,11.75,88.25
93109,0,100
93110,4.66,95.34
93111,4.41,95.59
93117,2.71,97.29
93201,100,0
93202,0,100
93203,6.54,93.46
93204,0.28,99.72
93205,81.31,18.69
93206,100,0
93207,100,0
93208,100,0
93210,34.87,65.13
93212,2.16,97.84
93215,2.31,97.69
93218,100,0
93219,14.37,85.63
93220,28.91,71.09
93221,25.43,74.57
93222,100,0
93223,0,100
93224,100,0
93225,33.44,66.56
93226,100,0
93230,9.54,90.46
93234,3.33,96.67
93235,3.82,96.18
93238,100,0
93239,100,0
93240,52.51,47.49
93241,0.11,99.89
93242,100,0
93243,83.64,16.36
93244,100,0
93245,13.93,86.07
93247,16.15,83.85
93249,100,0
93250,5.15,94.85
93251,100,0
93252,100,0
93254,100,0
93255,100,0
93256,23.67,76.33
93257,8.85,91.15
93258,0,100
93260,100,0
93261,7.49,92.51
93262,100,0
93263,7.58,92.42
93265,100,0
93266,100,0
93267,51.64,48.36
93268,11.32,88.68
93270,46.57,53.43
93271,100,0
93272,29.03,70.97
93274,12.2,87.8
93276,100,0
93277,2.12,97.88
93280,6.12,93.88
93283,100,0
93285,100,0
93286,21.82,78.18
93287,100,0
93291,5.62,94.38
93292,16.24,83.76
93301,0,100
93304,0,100
93305,0.04,99.96
93306,1.18,98.82
93307,3.86,96.14
93308,5.66,94.34
93309,0,100
93311,3.07,96.93
93312,0.03,99.97
93313,4.99,95.01
93314,15.34,84.66
93401,6.68,93.32
93402,2.89,97.11
93405,6.47,93.53
93410,0,100
93420,20.69,79.31
93422,12.38,87.62
93424,19.98,80.02
93426,100,0
93427,12.13,87.87
93428,7.11,92.89
93429,100,0
93430,14.5,85.5
93432,100,0
93433,0,100
93434,0.42,99.58
93436,4.64,95.36
93437,8.72,91.28
93440,100,0
93441,35.69,64.31
93442,4.28,95.72
93444,14.92,85.08
93445,0.63,99.37
93446,30.59,69.41
93449,0.89,99.11
93450,100,0
93451,100,0
93452,100,0
93453,56.74,43.26
93454,4.38,95.62
93455,3.26,96.74
93458,0.29,99.71
93460,39.83,60.17
93461,100,0
93463,23.11,76.89
93465,34.46,65.54
93501,40.81,59.19
93505,22.3,77.7
93510,100,0
93512,100,0
93513,100,0
93514,28.3,71.7
93516,100,0
93517,100,0
93518,100,0
93519,100,0
93522,100,0
93523,100,0
93524,100,0
93526,100,0
93527,100,0
93528,100,0
93529,100,0
93530,100,0
93531,100,0
93532,100,0
93534,0.94,99.06
93535,4.34,95.66
93536,5.99,94.01
93541,100,0
93543,8.69,91.31
93544,100,0
93545,100,0
93546,19.59,80.41
93549,100,0
93550,1.31,98.69
93551,4.59,95.41
93552,0.73,99.27
93553,100,0
93554,100,0
93555,4.32,95.68
93558,100,0
93560,15.39,84.61
93561,52.24,47.76
93562,100,0
93563,100,0
93591,13.88,86.12
93592,100,0
93601,100,0
93602,100,0
93603,100,0
93604,100,0
93605,100,0
93606,100,0
93608,100,0
93609,100,0
93610,50.31,49.69
93611,0,100
93612,0,100
93614,100,0
93615,22.41,77.59
93616,38.45,61.55
93618,23.21,76.79
93619,25.07,74.93
93620,34.5,65.5
93621,100,0
93622,24.01,75.99
93623,100,0
93624,100,0
93625,23.56,76.44
93626,100,0
93627,100,0
93628,100,0
93630,29.62,70.38
93631,25.59,74.41
93633,100,0
93634,100,0
93635,7.37,92.63
93636,31.83,68.17
93637,13.61,86.39
93638,6.84,93.16
93640,5.63,94.37
93641,100,0
93643,100,0
93644,66.27,33.73
93645,100,0
93646,7.42,92.58
93647,17.29,82.71
93648,7.82,92.18
93650,0,100
93651,100,0
93652,100,0
93653,100,0
93654,17.52,82.48
93656,55.28,44.72
93657,27.29,72.71
93660,14.8,85.2
93662,19.44,80.56
93664,100,0
93665,8.69,91.31
93666,9.39,90.61
93667,100,0
93668,100,0
93669,100,0
93673,100,0
93675,100,0
93701,0,100
93702,0,100
93703,0,100
93704,0,100
93705,0,100
93706,19.79,80.21
93710,0,100
93711,0,100
93720,0,100
93721,0,100
93722,0.24,99.76
93723,37.18,62.82
93725,21.7,78.3
93726,0,100
93727,1.78,98.22
93728,0,100
93730,1.22,98.78
93901,0.05,99.95
93905,0.06,99.94
93906,0.64,99.36
93907,18.44,81.56
93908,36.62,63.38
93920,100,0
93921,0,100
93923,42.02,57.98
93924,62.26,37.74
93925,100,0
93926,6.33,93.67
93927,6.25,93.75
93928,100,0
93930,8.43,91.57
93932,100,0
93933,0.96,99.04
93940,4.98,95.02
93943,0,100
93950,0,100
93953,9.8,90.2
93954,100,0
93955,0.01,99.99
93960,4.2,95.8
93962,0,100
94002,0,100
94005,0,100
94010,0.01,99.99
94014,0,100
94015,0,100
94019,18.17,81.83
94020,100,0
94021,100,0
94022,1.36,98.64
94024,0.15,99.85
94025,0,100
94027,0.62,99.38
94028,32.06,67.94
94030,0,100
94037,10.88,89.12
94038,0,100
94040,0,100
94041,0,100
94043,0,100
94044,0,100
94060,100,0
94061,0,100
94062,14.21,85.79
94063,2.08,97.92
94065,0,100
94066,0.05,99.95
94070,0,100
94074,100,0
94080,0,100
94085,0,100
94086,0,100
94087,0,100
94089,0,100
94102,0,100
94103,0,100
94104,0,100
94105,0,100
94107,0,100
94108,0,100
94109,0,100
94110,0,100
94111,0,100
94112,0,100
94114,0,100
94115,0,100
94116,0,100
94117,0,100
94118,0,100
94121,0,100
94122,0,100
94123,0,100
94124,0,100
94127,0,100
94128,0,100
94129,0,100
94130,0,100
94131,0,100
94132,0,100
94133,0,100
94134,0,100
94158,0,100
94303,0,100
94304,7.5,92.5
94305,0.1,99.9
94306,0,100
94401,0,100
94402,0,100
94403,0,100
94404,0,100
